dataset,id,fold,fold_seed
pbcseq,112,5,20261110
pbcseq,114,3,20261110
pbcseq,122,4,20261110
pbcseq,124,1,20261110
pbcseq,136,4,20261110
pbcseq,140,3,20261110
pbcseq,142,3,20261110
pbcseq,145,1,20261110
pbcseq,151,4,20261110
pbcseq,156,3,20261110
pbcseq,160,5,20261110
pbcseq,171,5,20261110
pbcseq,174,1,20261110
pbcseq,175,3,20261110
pbcseq,177,2,20261110
pbcseq,182,4,20261110
pbcseq,190,2,20261110
pbcseq,192,3,20261110
pbcseq,196,5,20261110
pbcseq,209,3,20261110
pbcseq,211,5,20261110
pbcseq,216,5,20261110
pbcseq,221,1,20261110
pbcseq,226,3,20261110
pbcseq,227,1,20261110
pbcseq,231,2,20261110
pbcseq,237,2,20261110
pbcseq,240,1,20261110
pbcseq,248,5,20261110
pbcseq,251,3,20261110
pbcseq,257,2,20261110
pbcseq,259,4,20261110
pbcseq,266,5,20261110
pbcseq,279,2,20261110
pbcseq,287,4,20261110
pbcseq,293,5,20261110
pbcseq,306,4,20261110
pbcseq,309,5,20261110
